========================================================================
  KIEM BAT BIEN PHASE 2 — dataset=repobench-p level=function
    dataidx  62: K1= 231 K2=1461 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.3e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx  63: K1=  26 K2= 184 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx  64: K1=  11 K2= 204 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx  65: K1= 134 K2=1030 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  66: K1=  82 K2= 458 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  67: K1= 109 K2= 548 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  68: K1= 138 K2= 690 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  69: K1=  45 K2= 228 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  70: K1= 178 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  71: K1=  57 K2= 286 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  72: K1=  71 K2= 355 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  73: K1= 201 K2=1054 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  74: K1=  83 K2= 417 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  75: K1= 271 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.9e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  76: K1=  64 K2= 591 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.1e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  77: K1= 166 K2=1050 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx  78: K1=  86 K2= 432 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  79: K1=  45 K2= 255 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.6e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  80: K1= 218 K2=1093 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  81: K1= 170 K2= 853 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.3e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  82: K1=  48 K2= 242 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  83: K1=  48 K2= 257 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.9e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  84: K1= 159 K2= 797 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  85: K1=  54 K2= 496 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx  86: K1=  76 K2= 380 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  87: K1= 249 K2=1246 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  88: K1=  95 K2= 477 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  89: K1=  46 K2= 230 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  90: K1= 245 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.0e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx  91: K1= 159 K2= 796 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  92: K1=  94 K2=1512 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx  93: K1=  46 K2= 313 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.9e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx  94: K1= 197 K2= 988 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.7e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  95: K1= 109 K2= 547 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx  96: K1=  44 K2= 253 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.7e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  97: K1= 158 K2=1281 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.1e-07 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx  98: K1=  47 K2= 270 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.6e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx  99: K1= 129 K2= 649 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 100: K1=  46 K2= 232 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 102: K1=  53 K2= 558 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.6e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 103: K1=  49 K2=1184 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=5.2% (L2 rieng 5.0%)   ✅
    dataidx 104: K1=  43 K2= 217 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 105: K1= 117 K2= 586 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 106: K1= 116 K2= 583 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 107: K1=  84 K2= 421 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 108: K1=  72 K2= 363 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 109: K1= 120 K2= 601 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 110: K1=  94 K2= 581 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.2e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 111: K1=  42 K2= 213 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.4e-01 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ❌
        E5: centroid L1 lech trung binh trong so, rel=1.39e-01 > 0.05
    dataidx 112: K1= 165 K2=1144 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.7e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 113: K1= 103 K2= 516 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.1e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 114: K1= 149 K2=1204 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.4e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx 115: K1= 131 K2= 969 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.4e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 116: K1=  30 K2= 415 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.2e-08 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx 117: K1=  47 K2= 236 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 118: K1=  86 K2= 432 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 119: K1=  39 K2= 195 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 120: K1= 156 K2= 861 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.5e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 121: K1=  77 K2= 522 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.6e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 122: K1=  78 K2= 398 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 123: K1= 163 K2=1183 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 124: K1= 230 K2=1378 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.1e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 125: K1= 195 K2= 979 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 126: K1=  38 K2= 338 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.9e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 127: K1= 281 K2=1498 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.6e-01 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ❌
        E5: centroid L1 lech trung binh trong so, rel=2.60e-01 > 0.05
    dataidx 128: K1= 103 K2= 515 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 129: K1=  60 K2= 379 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.9e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 130: K1=  64 K2= 556 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.3e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx 131: K1= 142 K2= 713 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 132: K1= 192 K2= 960 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 133: K1=  78 K2= 566 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.7e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 134: K1= 151 K2= 755 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 135: K1= 127 K2=1160 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 136: K1=  64 K2= 393 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.6e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 137: K1=  46 K2= 232 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 138: K1= 204 K2=1273 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.6e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 139: K1=  70 K2= 773 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx 140: K1=  73 K2=1301 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.9e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx 141: K1=  51 K2= 356 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.6e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 142: K1= 155 K2= 776 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 143: K1=  80 K2= 971 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.6e-07 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx 144: K1=  12 K2= 225 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx 145: K1= 109 K2= 566 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 146: K1= 104 K2= 521 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 147: K1= 111 K2= 655 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 148: K1=  32 K2= 239 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 149: K1= 106 K2= 592 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.5e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 150: K1=  75 K2= 379 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=3.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 151: K1= 131 K2= 710 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 152: K1=  69 K2= 349 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.9e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 153: K1=  38 K2= 268 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.8e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 154: K1= 224 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 155: K1=  52 K2= 262 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=4.3e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 156: K1= 136 K2= 800 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.4e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 157: K1= 181 K2= 913 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 158: K1=  76 K2= 867 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.9e-08 · metadata (K1+K2)/n_ctx=5.4% (L2 rieng 5.0%)   ✅
    dataidx 159: K1=  68 K2= 340 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 160: K1=  59 K2= 297 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 161: K1= 302 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.3e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 162: K1=  72 K2= 360 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 163: K1=  77 K2= 748 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.1e-07 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 164: K1= 215 K2=1152 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 165: K1= 147 K2= 739 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 166: K1=  59 K2= 296 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 167: K1= 113 K2= 565 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 168: K1= 122 K2= 966 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.5e-08 · metadata (K1+K2)/n_ctx=5.6% (L2 rieng 5.0%)   ✅
    dataidx 169: K1= 143 K2= 716 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 170: K1= 313 K2=1569 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 171: K1=  50 K2= 253 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 172: K1= 284 K2=1421 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 173: K1= 132 K2= 833 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 174: K1=  47 K2= 279 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.5e-08 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 175: K1= 151 K2= 759 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=8.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 176: K1=  85 K2= 628 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.5e-08 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 177: K1= 102 K2= 559 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.4e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 178: K1=  49 K2= 247 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=5.6e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 179: K1=   5 K2= 385 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.2e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 180: K1= 304 K2=1521 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.8e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 181: K1=  44 K2= 222 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.0e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 182: K1=  72 K2= 754 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.7e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 183: K1=  65 K2= 696 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.3e-08 · metadata (K1+K2)/n_ctx=5.5% (L2 rieng 5.0%)   ✅
    dataidx 184: K1=  18 K2= 322 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.5e-08 · metadata (K1+K2)/n_ctx=5.3% (L2 rieng 5.0%)   ✅
    dataidx 185: K1= 192 K2=1332 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.0e-07 · metadata (K1+K2)/n_ctx=5.7% (L2 rieng 5.0%)   ✅
    dataidx 186: K1=  17 K2= 999 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.5e-07 · metadata (K1+K2)/n_ctx=5.1% (L2 rieng 5.0%)   ✅
    dataidx 187: K1=  88 K2= 440 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=2.7e-01 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ❌
        E5: centroid L1 lech trung binh trong so, rel=2.66e-01 > 0.05
    dataidx 188: K1=  57 K2= 286 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=9.2e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 189: K1= 253 K2=1266 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.3e-07 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 190: K1=  88 K2= 444 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 191: K1= 181 K2= 909 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=7.5e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 192: K1= 172 K2=1035 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=1.8e-07 · metadata (K1+K2)/n_ctx=5.8% (L2 rieng 5.0%)   ✅
    dataidx 193: K1=  63 K2= 319 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.4e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 194: K1=  47 K2= 276 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=3.4e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
    dataidx 195: K1= 150 K2= 753 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.7e-08 · metadata (K1+K2)/n_ctx=6.0% (L2 rieng 5.0%)   ✅
    dataidx 196: K1=  73 K2= 395 (K1<=K2 ✅) · mode=split · centroid L1 vs tb-trong-so rel=6.1e-08 · metadata (K1+K2)/n_ctx=5.9% (L2 rieng 5.0%)   ✅
